age,mx_m,qx_m,lx_m,dx_m,ex_m,mx_f,qx_f,lx_f,dx_f,ex_f,year_start,year_end
47,0.002636,0.002632,96359.5,253.6,33.96,0.001621,0.001619,97793.2,158.4,37.04,2014,2016
48,0.002719,0.002715,96105.8,261.0,33.05,0.001759,0.001757,97634.8,171.5,36.1,2014,2016
49,0.003007,0.003002,95844.9,287.8,32.14,0.001867,0.001865,97463.2,181.8,35.16,2014,2016
50,0.003334,0.003328,95557.1,318.1,31.23,0.002135,0.002132,97281.5,207.4,34.22,2014,2016
51,0.003467,0.003461,95239.1,329.6,30.33,0.002342,0.00234,97074.1,227.1,33.3,2014,2016
52,0.003722,0.003715,94909.5,352.6,29.44,0.002533,0.00253,96846.9,245.0,32.37,2014,2016
53,0.003993,0.003985,94556.9,376.8,28.55,0.002781,0.002777,96601.9,268.3,31.45,2014,2016
54,0.0044,0.00439,94180.1,413.5,27.66,0.002994,0.00299,96333.7,288.0,30.54,2014,2016
55,0.004977,0.004964,93766.6,465.5,26.78,0.003347,0.003342,96045.7,321.0,29.63,2014,2016
56,0.005362,0.005348,93301.1,499.0,25.91,0.003626,0.00362,95724.7,346.5,28.73,2014,2016
57,0.005846,0.005829,92802.2,540.9,25.05,0.003989,0.003981,95378.2,379.7,27.83,2014,2016
58,0.006481,0.00646,92261.2,596.0,24.19,0.004256,0.004247,94998.5,403.5,26.94,2014,2016
59,0.00716,0.007135,91665.2,654.0,23.34,0.004819,0.004808,94595.0,454.8,26.05,2014,2016
60,0.008,0.007968,91011.2,725.2,22.51,0.005286,0.005272,94140.2,496.3,25.17,2014,2016
61,0.008742,0.008704,90286.1,785.8,21.68,0.005686,0.00567,93643.9,531.0,24.31,2014,2016
62,0.009482,0.009437,89500.3,844.7,20.87,0.006339,0.006319,93113.0,588.4,23.44,2014,2016
63,0.010576,0.010521,88655.6,932.7,20.06,0.006852,0.006829,92524.6,631.9,22.59,2014,2016
64,0.011546,0.01148,87722.9,1007.0,19.27,0.007423,0.007396,91892.7,679.6,21.74,2014,2016
65,0.012448,0.012371,86715.9,1072.8,18.49,0.007974,0.007943,91213.1,724.5,20.9,2014,2016
66,0.013412,0.013323,85643.1,1141.0,17.72,0.00881,0.008772,90488.7,793.8,20.06,2014,2016
67,0.014454,0.01435,84502.1,1212.6,16.95,0.009437,0.009393,89694.9,842.5,19.23,2014,2016
68,0.015912,0.015786,83289.5,1314.8,16.19,0.010607,0.010551,88852.5,937.5,18.41,2014,2016
69,0.017707,0.017552,81974.7,1438.8,15.44,0.011621,0.011554,87914.9,1015.7,17.6,2014,2016
70,0.019603,0.019413,80535.9,1563.4,14.71,0.013144,0.013059,86899.2,1134.8,16.8,2014,2016
71,0.021839,0.021603,78972.5,1706.0,13.99,0.014566,0.014461,85764.4,1240.2,16.02,2014,2016
72,0.024176,0.023888,77266.4,1845.7,13.29,0.016226,0.016096,84524.2,1360.5,15.25,2014,2016
73,0.026691,0.02634,75420.7,1986.6,12.6,0.018291,0.018126,83163.7,1507.4,14.49,2014,2016
74,0.03048,0.030023,73434.1,2204.7,11.93,0.020199,0.019997,81656.3,1632.9,13.75,2014,2016
75,0.033674,0.033116,71229.4,2358.8,11.28,0.022578,0.022326,80023.5,1786.6,13.02,2014,2016
76,0.036813,0.036148,68870.6,2489.5,10.65,0.025555,0.025232,78236.9,1974.1,12.3,2014,2016
77,0.04095,0.040128,66381.1,2663.7,10.03,0.028062,0.027674,76262.8,2110.5,11.61,2014,2016
78,0.045496,0.044484,63717.3,2834.4,9.43,0.031483,0.030995,74152.3,2298.4,10.92,2014,2016
79,0.050635,0.049384,60882.9,3006.7,8.84,0.035492,0.034873,71853.9,2505.8,10.26,2014,2016
80,0.057474,0.055869,57876.3,3233.5,8.28,0.041005,0.040181,69348.2,2786.5,9.61,2014,2016
81,0.06378,0.061809,54642.8,3377.4,7.74,0.046104,0.045065,66561.7,2999.6,8.99,2014,2016
82,0.072498,0.069962,51265.4,3586.6,7.21,0.052744,0.051389,63562.1,3266.4,8.39,2014,2016
83,0.082373,0.079114,47678.8,3772.1,6.72,0.06055,0.05877,60295.7,3543.6,7.82,2014,2016
84,0.092358,0.088281,43906.7,3876.1,6.25,0.069143,0.066832,56752.1,3792.9,7.28,2014,2016
85,0.104945,0.099713,40030.5,3991.6,5.81,0.0782,0.075257,52959.2,3985.6,6.76,2014,2016
86,0.116898,0.110443,36039.0,3980.3,5.4,0.089446,0.085617,48973.6,4193.0,6.27,2014,2016
87,0.13153,0.123413,32058.7,3956.5,5.01,0.101962,0.097016,44780.6,4344.4,5.81,2014,2016
88,0.149074,0.138733,28102.3,3898.7,4.64,0.115183,0.10891,40436.2,4403.9,5.38,2014,2016
89,0.16497,0.152399,24203.5,3688.6,4.31,0.131253,0.12317,36032.3,4438.1,4.98,2014,2016
90,0.182757,0.167455,20514.9,3435.3,3.99,0.147785,0.137616,31594.2,4347.9,4.61,2014,2016
91,0.202197,0.183632,17079.6,3136.4,3.69,0.163839,0.151433,27246.3,4126.0,4.26,2014,2016
92,0.226865,0.203753,13943.2,2841.0,3.41,0.185422,0.16969,23120.3,3923.3,3.93,2014,2016
93,0.253041,0.224622,11102.3,2493.8,3.16,0.205958,0.186729,19197.0,3584.6,3.63,2014,2016
94,0.273988,0.240976,8608.5,2074.4,2.93,0.228012,0.204678,15612.4,3195.5,3.35,2014,2016
95,0.30537,0.26492,6534.0,1731.0,2.7,0.256361,0.227234,12416.9,2821.5,3.09,2014,2016
96,0.340119,0.290685,4803.0,1396.2,2.49,0.285818,0.250079,9595.3,2399.6,2.85,2014,2016
97,0.377506,0.317564,3406.9,1081.9,2.31,0.32344,0.278415,7195.7,2003.4,2.63,2014,2016
98,0.415396,0.343957,2325.0,799.7,2.15,0.34967,0.297633,5192.3,1545.4,2.45,2014,2016
99,0.439876,0.360572,1525.3,550.0,2.02,0.382281,0.320937,3646.9,1170.4,2.28,2014,2016
100,0.492126,0.394945,975.3,385.2,1.88,0.411599,0.341349,2476.5,845.4,2.13,2014,2016
0,0.004285,0.004276,100000.0,427.6,79.13,0.003495,0.003489,100000.0,348.9,82.82,2015,2017
1,0.000274,0.000274,99572.4,27.3,78.47,0.000235,0.000235,99651.1,23.4,82.11,2015,2017
2,0.000157,0.000157,99545.1,15.6,77.49,0.000143,0.000143,99627.7,14.2,81.13,2015,2017
3,0.000123,0.000123,99529.4,12.3,76.5,0.0001,0.0001,99613.5,9.9,80.14,2015,2017
4,0.000105,0.000105,99517.2,10.4,75.51,8.5e-05,8.5e-05,99603.5,8.5,79.15,2015,2017
5,9.4e-05,9.4e-05,99506.8,9.3,74.52,7.1e-05,7.1e-05,99595.0,7.0,78.16,2015,2017
6,7.8e-05,7.8e-05,99497.4,7.8,73.53,7.4e-05,7.4e-05,99588.0,7.4,77.16,2015,2017
7,8.4e-05,8.4e-05,99489.6,8.3,72.53,6.8e-05,6.8e-05,99580.6,6.8,76.17,2015,2017
8,7.1e-05,7.1e-05,99481.3,7.0,71.54,6.2e-05,6.2e-05,99573.8,6.2,75.17,2015,2017
9,7.9e-05,7.9e-05,99474.3,7.8,70.55,6.1e-05,6.1e-05,99567.6,6.0,74.18,2015,2017
10,7.8e-05,7.8e-05,99466.4,7.8,69.55,5.2e-05,5.2e-05,99561.6,5.1,73.18,2015,2017
11,9.1e-05,9.1e-05,99458.6,9.1,68.56,7.3e-05,7.3e-05,99556.4,7.3,72.18,2015,2017
12,9.4e-05,9.4e-05,99449.6,9.3,67.56,7.3e-05,7.3e-05,99549.2,7.3,71.19,2015,2017
13,0.000105,0.000105,99440.2,10.4,66.57,9e-05,9e-05,99541.9,9.0,70.19,2015,2017
14,0.000117,0.000117,99429.8,11.7,65.58,0.000106,0.000106,99532.9,10.6,69.2,2015,2017
15,0.000171,0.000171,99418.2,17.0,64.58,0.000126,0.000126,99522.3,12.5,68.21,2015,2017
16,0.000222,0.000222,99401.2,22.1,63.59,0.000152,0.000152,99509.8,15.1,67.22,2015,2017
17,0.000306,0.000306,99379.1,30.4,62.61,0.000154,0.000154,99494.7,15.3,66.23,2015,2017
18,0.000401,0.000401,99348.7,39.9,61.63,0.000209,0.000209,99479.4,20.8,65.24,2015,2017
19,0.000439,0.000439,99308.8,43.6,60.65,0.000198,0.000198,99458.6,19.6,64.25,2015,2017
20,0.000467,0.000466,99265.2,46.3,59.68,0.0002,0.0002,99439.0,19.9,63.26,2015,2017
21,0.000497,0.000497,99218.9,49.3,58.71,0.000205,0.000205,99419.0,20.4,62.28,2015,2017
22,0.000496,0.000496,99169.6,49.2,57.74,0.000197,0.000197,99398.6,19.6,61.29,2015,2017
23,0.000534,0.000534,99120.4,52.9,56.76,0.000217,0.000217,99379.1,21.6,60.3,2015,2017
24,0.000553,0.000553,99067.5,54.8,55.79,0.000211,0.000211,99357.5,21.0,59.31,2015,2017
25,0.000653,0.000652,99012.7,64.6,54.82,0.00024,0.00024,99336.5,23.8,58.33,2015,2017
26,0.000606,0.000606,98948.1,60.0,53.86,0.000266,0.000266,99312.7,26.4,57.34,2015,2017
27,0.000645,0.000645,98888.1,63.8,52.89,0.000274,0.000274,99286.3,27.2,56.35,2015,2017
28,0.000704,0.000704,98824.3,69.6,51.93,0.000304,0.000304,99259.1,30.2,55.37,2015,2017
29,0.000702,0.000702,98754.7,69.3,50.96,0.000326,0.000326,99228.9,32.3,54.39,2015,2017
30,0.000736,0.000736,98685.4,72.7,50.0,0.000366,0.000366,99196.5,36.3,53.4,2015,2017
31,0.000779,0.000778,98612.7,76.7,49.03,0.000391,0.000391,99160.2,38.8,52.42,2015,2017
32,0.000936,0.000936,98536.0,92.2,48.07,0.000469,0.000469,99121.4,46.5,51.44,2015,2017
33,0.000894,0.000894,98443.8,88.0,47.12,0.000492,0.000492,99075.0,48.7,50.47,2015,2017
34,0.00098,0.00098,98355.8,96.4,46.16,0.000501,0.0005,99026.3,49.6,49.49,2015,2017
35,0.001025,0.001024,98259.4,100.6,45.2,0.000579,0.000579,98976.7,57.3,48.52,2015,2017
36,0.001155,0.001155,98158.8,113.3,44.25,0.000649,0.000649,98919.4,64.2,47.54,2015,2017
37,0.001182,0.001181,98045.4,115.8,43.3,0.000719,0.000718,98855.3,71.0,46.58,2015,2017
38,0.001231,0.00123,97929.6,120.5,42.35,0.000718,0.000718,98784.3,70.9,45.61,2015,2017
39,0.001381,0.00138,97809.2,135.0,41.4,0.000829,0.000829,98713.3,81.8,44.64,2015,2017
40,0.001485,0.001484,97674.2,145.0,40.46,0.000918,0.000918,98631.5,90.5,43.68,2015,2017
41,0.001693,0.001692,97529.2,165.0,39.52,0.000963,0.000962,98541.0,94.8,42.72,2015,2017
42,0.001794,0.001792,97364.2,174.5,38.58,0.001063,0.001063,98446.2,104.6,41.76,2015,2017
43,0.001972,0.001971,97189.7,191.5,37.65,0.001132,0.001131,98341.6,111.3,40.8,2015,2017
44,0.002083,0.002081,96998.2,201.9,36.73,0.001281,0.00128,98230.3,125.7,39.85,2015,2017
45,0.002186,0.002184,96796.3,211.4,35.8,0.001426,0.001425,98104.5,139.8,38.9,2015,2017
46,0.002348,0.002346,96584.9,226.6,34.88,0.001512,0.001511,97964.7,148.0,37.95,2015,2017
47,0.002716,0.002713,96358.4,261.4,33.96,0.001639,0.001637,97816.7,160.2,37.01,2015,2017
48,0.002774,0.00277,96097.0,266.2,33.05,0.001761,0.001759,97656.5,171.8,36.07,2015,2017
49,0.003088,0.003084,95830.8,295.5,32.14,0.001906,0.001904,97484.7,185.6,35.13,2015,2017
50,0.003387,0.003381,95535.3,323.0,31.24,0.002132,0.00213,97299.1,207.2,34.2,2015,2017
51,0.003487,0.003481,95212.3,331.4,30.34,0.002343,0.00234,97091.9,227.2,33.27,2015,2017
52,0.003801,0.003794,94880.9,360.0,29.45,0.00257,0.002567,96864.7,248.7,32.35,2015,2017
53,0.003962,0.003954,94520.9,373.8,28.56,0.002802,0.002798,96616.0,270.4,31.43,2015,2017
54,0.004404,0.004394,94147.1,413.7,27.67,0.003011,0.003006,96345.6,289.6,30.52,2015,2017
55,0.004918,0.004906,93733.4,459.8,26.79,0.003286,0.00328,96056.0,315.1,29.61,2015,2017
56,0.005458,0.005443,93273.6,507.7,25.92,0.003611,0.003605,95740.9,345.1,28.7,2015,2017
57,0.005862,0.005845,92765.9,542.2,25.06,0.003864,0.003857,95395.8,367.9,27.8,2015,2017
58,0.006377,0.006357,92223.7,586.2,24.2,0.00424,0.004231,95027.8,402.0,26.91,2015,2017
59,0.007051,0.007026,91637.5,643.8,23.35,0.004787,0.004775,94625.8,451.9,26.02,2015,2017
60,0.00799,0.007959,90993.6,724.2,22.51,0.005197,0.005184,94173.9,488.2,25.14,2015,2017
61,0.008652,0.008615,90269.5,777.7,21.69,0.005657,0.005641,93685.8,528.5,24.27,2015,2017
62,0.009378,0.009334,89491.8,835.3,20.88,0.006332,0.006312,93157.3,588.0,23.41,2015,2017
63,0.010556,0.0105,88656.5,930.9,20.07,0.006916,0.006892,92569.3,638.0,22.55,2015,2017
64,0.01154,0.011474,87725.6,1006.5,19.27,0.00739,0.007363,91931.3,676.9,21.71,2015,2017
65,0.012352,0.012276,86719.0,1064.6,18.49,0.007962,0.007931,91254.4,723.7,20.86,2015,2017
66,0.013636,0.013543,85654.5,1160.1,17.72,0.008977,0.008937,90530.7,809.0,20.03,2015,2017
67,0.014775,0.014666,84494.4,1239.2,16.95,0.009708,0.009661,89721.7,866.8,19.2,2015,2017
68,0.015808,0.015684,83255.2,1305.8,16.2,0.010449,0.010395,88854.9,923.6,18.38,2015,2017
69,0.017471,0.01732,81949.4,1419.4,15.45,0.011631,0.011563,87931.3,1016.8,17.57,2015,2017
70,0.01911,0.01893,80530.0,1524.4,14.71,0.012807,0.012725,86914.5,1106.0,16.77,2015,2017
71,0.02164,0.021408,79005.6,1691.3,13.99,0.01441,0.014307,85808.5,1227.7,15.98,2015,2017
72,0.023908,0.023625,77314.3,1826.6,13.28,0.01609,0.015961,84580.8,1350.0,15.21,2015,2017
73,0.026408,0.026063,75487.7,1967.5,12.59,0.018174,0.01801,83230.7,1499.0,14.45,2015,2017
74,0.030089,0.029643,73520.2,2179.4,11.91,0.019952,0.019755,81731.7,1614.6,13.7,2015,2017
75,0.033609,0.033054,71340.9,2358.1,11.26,0.022583,0.022331,80117.1,1789.1,12.97,2015,2017
76,0.03732,0.036637,68982.8,2527.3,10.63,0.025918,0.025587,78328.0,2004.2,12.25,2015,2017
77,0.040949,0.040127,66455.5,2666.7,10.02,0.027954,0.027568,76323.8,2104.1,11.56,2015,2017
78,0.045408,0.0444,63788.8,2832.2,9.41,0.032032,0.031527,74219.7,2339.9,10.87,2015,2017
79,0.050812,0.049553,60956.7,3020.6,8.83,0.035402,0.034786,71879.8,2500.4,10.21,2015,2017
80,0.057203,0.055613,57936.1,3222.0,8.26,0.040732,0.039919,69379.4,2769.5,9.56,2015,2017
81,0.063831,0.061856,54714.1,3384.4,7.72,0.045927,0.044896,66609.8,2990.5,8.94,2015,2017
82,0.072301,0.069779,51329.7,3581.7,7.19,0.052759,0.051403,63619.3,3270.2,8.34,2015,2017
83,0.082289,0.079037,47748.0,3773.9,6.7,0.060547,0.058768,60349.1,3546.6,7.76,2015,2017
84,0.092422,0.08834,43974.1,3884.7,6.23,0.069518,0.067183,56802.5,3816.2,7.21,2015,2017
85,0.104372,0.099196,40089.4,3976.7,5.78,0.078597,0.075625,52986.3,4007.1,6.7,2015,2017
86,0.117574,0.111046,36112.7,4010.2,5.36,0.090262,0.086365,48979.2,4230.1,6.2,2015,2017
87,0.132205,0.124008,32102.5,3981.0,4.97,0.102393,0.097406,44749.2,4358.8,5.74,2015,2017
88,0.149237,0.138874,28121.6,3905.4,4.61,0.117533,0.11101,40390.3,4483.7,5.31,2015,2017
89,0.165794,0.153103,24216.2,3707.6,4.27,0.132988,0.124696,35906.6,4477.4,4.91,2015,2017
90,0.183455,0.168041,20508.7,3446.3,3.95,0.148873,0.138559,31429.2,4354.8,4.54,2015,2017
91,0.20703,0.18761,17062.4,3201.1,3.65,0.167657,0.15469,27074.4,4188.1,4.19,2015,2017
92,0.228699,0.205231,13861.3,2844.8,3.37,0.189191,0.172841,22886.2,3955.7,3.86,2015,2017
93,0.25503,0.226188,11016.5,2491.8,3.11,0.211185,0.191015,18930.6,3616.0,3.56,2015,2017
94,0.284536,0.249097,8524.7,2123.5,2.88,0.237127,0.211993,15314.5,3246.6,3.29,2015,2017
95,0.308649,0.267385,6401.2,1711.6,2.67,0.259956,0.230054,12068.0,2776.3,3.04,2015,2017
96,0.345111,0.294324,4689.6,1380.3,2.46,0.293945,0.256279,9291.7,2381.3,2.79,2015,2017
97,0.376294,0.316707,3309.4,1048.1,2.27,0.321053,0.276644,6910.4,1911.7,2.58,2015,2017
98,0.414113,0.343077,2261.3,775.8,2.09,0.363302,0.307453,4998.7,1536.9,2.38,2015,2017
99,0.467481,0.378913,1485.5,562.9,1.92,0.396472,0.33088,3461.8,1145.4,2.21,2015,2017
100,0.527839,0.417621,922.6,385.3,1.79,0.43192,0.355209,2316.4,822.8,2.06,2015,2017
0,0.004209,0.0042,100000.0,420.0,79.18,0.003554,0.003548,100000.0,354.8,82.88,2016,2018
1,0.000261,0.000261,99580.0,26.0,78.52,0.000228,0.000228,99645.2,22.7,82.18,2016,2018
2,0.000142,0.000142,99554.0,14.2,77.54,0.00013,0.00013,99622.5,12.9,81.2,2016,2018
3,0.000117,0.000117,99539.9,11.7,76.55,0.000101,0.000101,99609.6,10.0,80.21,2016,2018
4,0.000102,0.000102,99528.2,10.2,75.56,7.6e-05,7.6e-05,99599.5,7.5,79.22,2016,2018
5,9.6e-05,9.6e-05,99518.0,9.5,74.57,8.4e-05,8.4e-05,99592.0,8.3,78.22,2016,2018
6,8.2e-05,8.2e-05,99508.5,8.1,73.57,7.7e-05,7.7e-05,99583.6,7.6,77.23,2016,2018
7,7.8e-05,7.8e-05,99500.4,7.8,72.58,6.1e-05,6.1e-05,99576.0,6.1,76.23,2016,2018
8,7.1e-05,7.1e-05,99492.6,7.1,71.58,6e-05,6e-05,99569.9,6.0,75.24,2016,2018
9,6.6e-05,6.6e-05,99485.5,6.5,70.59,6.3e-05,6.3e-05,99563.9,6.3,74.24,2016,2018
10,7.7e-05,7.7e-05,99479.0,7.6,69.59,6e-05,6e-05,99557.7,5.9,73.25,2016,2018
11,8.7e-05,8.7e-05,99471.3,8.6,68.6,7.7e-05,7.7e-05,99551.7,7.6,72.25,2016,2018
12,9.9e-05,9.9e-05,99462.7,9.9,67.61,6.9e-05,6.9e-05,99544.1,6.9,71.26,2016,2018
13,0.000109,0.000109,99452.8,10.8,66.61,7.8e-05,7.8e-05,99537.2,7.7,70.26,2016,2018
14,0.000132,0.000132,99442.0,13.1,65.62,0.0001,0.0001,99529.5,10.0,69.27,2016,2018
15,0.000178,0.000178,99428.8,17.7,64.63,0.000118,0.000118,99519.5,11.7,68.27,2016,2018
16,0.000235,0.000235,99411.1,23.4,63.64,0.000152,0.000152,99507.8,15.2,67.28,2016,2018
17,0.000322,0.000322,99387.7,32.0,62.65,0.000152,0.000152,99492.6,15.2,66.29,2016,2018
18,0.000409,0.000409,99355.8,40.7,61.67,0.000217,0.000217,99477.5,21.6,65.3,2016,2018
19,0.000451,0.000451,99315.1,44.8,60.7,0.000193,0.000193,99455.9,19.2,64.32,2016,2018
20,0.000483,0.000483,99270.3,48.0,59.73,0.000193,0.000193,99436.7,19.1,63.33,2016,2018
21,0.000511,0.000511,99222.3,50.7,58.75,0.000217,0.000217,99417.6,21.6,62.34,2016,2018
22,0.000501,0.000501,99171.6,49.7,57.78,0.00021,0.00021,99396.0,20.9,61.35,2016,2018
23,0.000532,0.000531,99122.0,52.7,56.81,0.000209,0.000209,99375.1,20.7,60.37,2016,2018
24,0.000563,0.000563,99069.3,55.8,55.84,0.000221,0.000221,99354.3,22.0,59.38,2016,2018
25,0.000632,0.000632,99013.5,62.5,54.87,0.000257,0.000257,99332.3,25.5,58.39,2016,2018
26,0.000633,0.000633,98951.0,62.7,53.91,0.000249,0.000249,99306.8,24.7,57.41,2016,2018
27,0.000639,0.000639,98888.3,63.2,52.94,0.000282,0.000282,99282.1,28.0,56.42,2016,2018
28,0.000729,0.000729,98825.1,72.0,51.98,0.000323,0.000323,99254.1,32.1,55.44,2016,2018
29,0.000755,0.000754,98753.1,74.5,51.01,0.000306,0.000306,99222.0,30.4,54.46,2016,2018
30,0.000767,0.000767,98678.6,75.6,50.05,0.000364,0.000364,99191.6,36.1,53.47,2016,2018
31,0.00084,0.00084,98602.9,82.8,49.09,0.000382,0.000382,99155.6,37.9,52.49,2016,2018
32,0.00087,0.000869,98520.1,85.6,48.13,0.000468,0.000468,99117.7,46.4,51.51,2016,2018
33,0.000923,0.000923,98434.5,90.8,47.17,0.000488,0.000488,99071.3,48.3,50.54,2016,2018
34,0.000988,0.000988,98343.6,97.1,46.22,0.000535,0.000535,99023.0,53.0,49.56,2016,2018
35,0.001046,0.001046,98246.5,102.8,45.26,0.000576,0.000576,98970.0,57.0,48.59,2016,2018
36,0.001161,0.001161,98143.7,113.9,44.31,0.000644,0.000643,98913.0,63.6,47.61,2016,2018
37,0.001242,0.001241,98029.8,121.7,43.36,0.000725,0.000725,98849.4,71.6,46.64,2016,2018
38,0.001222,0.001221,97908.2,119.6,42.41,0.000707,0.000706,98777.7,69.8,45.68,2016,2018
39,0.001385,0.001384,97788.6,135.3,41.46,0.000831,0.000831,98707.9,82.0,44.71,2016,2018
40,0.001517,0.001516,97653.3,148.0,40.52,0.000869,0.000868,98626.0,85.6,43.75,2016,2018
41,0.001715,0.001713,97505.2,167.1,39.58,0.000978,0.000977,98540.3,96.3,42.78,2016,2018
42,0.001824,0.001822,97338.2,177.4,38.65,0.001037,0.001036,98444.0,102.0,41.83,2016,2018
43,0.002048,0.002045,97160.8,198.7,37.72,0.001167,0.001167,98342.0,114.7,40.87,2016,2018
44,0.002118,0.002115,96962.1,205.1,36.79,0.001313,0.001312,98227.3,128.9,39.92,2016,2018
45,0.002279,0.002277,96757.0,220.3,35.87,0.001421,0.00142,98098.4,139.3,38.97,2016,2018
46,0.002435,0.002432,96536.7,234.8,34.95,0.001523,0.001522,97959.1,149.1,38.02,2016,2018
47,0.0027,0.002696,96301.9,259.7,34.03,0.00168,0.001679,97810.0,164.2,37.08,2016,2018
48,0.00284,0.002836,96042.3,272.4,33.13,0.001803,0.001801,97645.8,175.9,36.14,2016,2018
49,0.003127,0.003122,95769.8,299.0,32.22,0.001916,0.001914,97469.9,186.6,35.2,2016,2018
50,0.003354,0.003349,95470.8,319.7,31.32,0.00212,0.002118,97283.3,206.0,34.27,2016,2018
51,0.003528,0.003522,95151.1,335.1,30.42,0.002352,0.002349,97077.3,228.1,33.34,2016,2018
52,0.003903,0.003896,94816.0,369.4,29.53,0.002573,0.00257,96849.2,248.9,32.42,2016,2018
53,0.004067,0.004059,94446.6,383.4,28.64,0.00275,0.002746,96600.3,265.2,31.5,2016,2018
54,0.004426,0.004416,94063.3,415.4,27.76,0.002947,0.002942,96335.1,283.5,30.59,2016,2018
55,0.004883,0.004871,93647.8,456.2,26.88,0.003261,0.003256,96051.6,312.7,29.68,2016,2018
56,0.005374,0.00536,93191.7,499.5,26.01,0.003619,0.003613,95738.9,345.9,28.77,2016,2018
57,0.005859,0.005842,92692.2,541.5,25.14,0.0039,0.003893,95393.0,371.3,27.87,2016,2018
58,0.006421,0.0064,92150.6,589.8,24.29,0.004333,0.004324,95021.7,410.9,26.98,2016,2018
59,0.007043,0.007018,91560.9,642.6,23.44,0.004751,0.004739,94610.8,448.4,26.1,2016,2018
60,0.007777,0.007747,90918.3,704.3,22.6,0.005136,0.005123,94162.4,482.4,25.22,2016,2018
61,0.008586,0.008549,90213.9,771.3,21.78,0.005641,0.005625,93680.0,526.9,24.35,2016,2018
62,0.009332,0.009289,89442.7,830.8,20.96,0.006357,0.006336,93153.1,590.3,23.48,2016,2018
63,0.010475,0.01042,88611.8,923.4,20.15,0.006897,0.006874,92562.8,636.2,22.63,2016,2018
64,0.011212,0.011149,87688.5,977.7,19.36,0.007427,0.0074,91926.6,680.2,21.78,2016,2018
65,0.01232,0.012244,86710.8,1061.7,18.57,0.008085,0.008053,91246.4,734.8,20.94,2016,2018
66,0.013712,0.013619,85649.1,1166.4,17.79,0.008964,0.008924,90511.6,807.7,20.1,2016,2018
67,0.014664,0.014557,84482.7,1229.9,17.03,0.009638,0.009592,89703.9,860.4,19.28,2016,2018
68,0.016124,0.015995,83252.9,1331.7,16.28,0.010504,0.010449,88843.5,928.3,18.46,2016,2018
69,0.017469,0.017318,81921.2,1418.7,15.53,0.011487,0.011421,87915.2,1004.1,17.65,2016,2018
70,0.018992,0.018813,80502.5,1514.5,14.8,0.012746,0.012665,86911.1,1100.8,16.85,2016,2018
71,0.021009,0.020791,78987.9,1642.2,14.07,0.013949,0.013853,85810.3,1188.7,16.06,2016,2018
72,0.023545,0.023271,77345.7,1799.9,13.36,0.016141,0.016011,84621.6,1354.9,15.28,2016,2018
73,0.02625,0.02591,75545.8,1957.4,12.67,0.0178,0.017643,83266.7,1469.1,14.52,2016,2018
74,0.029108,0.02869,73588.4,2111.2,11.99,0.019587,0.019397,81797.6,1586.7,13.77,2016,2018
75,0.032999,0.032463,71477.1,2320.4,11.33,0.022374,0.022126,80211.0,1774.8,13.03,2016,2018
76,0.036657,0.035997,69156.7,2489.4,10.69,0.025504,0.025183,78436.2,1975.2,12.32,2016,2018
77,0.040922,0.040101,66667.3,2673.4,10.07,0.028333,0.027937,76460.9,2136.1,11.62,2016,2018
78,0.045121,0.044125,63993.9,2823.7,9.47,0.032017,0.031513,74324.8,2342.2,10.94,2016,2018
79,0.05033,0.049094,61170.1,3003.1,8.89,0.0352,0.034591,71982.6,2490.0,10.28,2016,2018
80,0.056466,0.054916,58167.0,3194.3,8.32,0.039927,0.039145,69492.7,2720.3,9.63,2016,2018
81,0.06347,0.061518,54972.7,3381.8,7.78,0.045259,0.044258,66772.4,2955.2,9.01,2016,2018
82,0.07081,0.068389,51590.9,3528.2,7.25,0.05146,0.050169,63817.2,3201.7,8.4,2016,2018
83,0.080699,0.077569,48062.7,3728.2,6.75,0.059682,0.057953,60615.5,3512.8,7.82,2016,2018
84,0.090969,0.087012,44334.5,3857.6,6.27,0.067748,0.065528,57102.7,3741.8,7.27,2016,2018
85,0.101948,0.097004,40476.9,3926.4,5.82,0.077359,0.074478,53360.8,3974.2,6.74,2016,2018
86,0.116249,0.109863,36550.5,4015.6,5.4,0.089002,0.08521,49386.6,4208.3,6.24,2016,2018
87,0.130771,0.122745,32534.9,3993.5,5.0,0.101545,0.096638,45178.4,4365.9,5.78,2016,2018
88,0.147826,0.137652,28541.4,3928.8,4.63,0.116124,0.109752,40812.4,4479.2,5.34,2016,2018
89,0.166631,0.153816,24612.6,3785.8,4.29,0.131201,0.123124,36333.2,4473.5,4.94,2016,2018
90,0.180612,0.165652,20826.8,3450.0,3.98,0.146629,0.136614,31859.7,4352.5,4.56,2016,2018
91,0.202906,0.184216,17376.8,3201.1,3.67,0.166812,0.15397,27507.2,4235.3,4.21,2016,2018
92,0.227989,0.204659,14175.7,2901.2,3.39,0.187373,0.171322,23271.9,3987.0,3.88,2016,2018
93,0.252586,0.224263,11274.5,2528.5,3.13,0.209849,0.189921,19284.9,3662.6,3.58,2016,2018
94,0.279286,0.245064,8746.1,2143.4,2.89,0.233762,0.209299,15622.3,3269.7,3.3,2016,2018
95,0.312828,0.270515,6602.7,1786.1,2.66,0.264493,0.2336,12352.6,2885.6,3.04,2016,2018
96,0.344816,0.294109,4816.6,1416.6,2.46,0.289865,0.253172,9467.0,2396.8,2.82,2016,2018
